,k,silhouette,calinski_harabasz,davies_bouldin,inertia,cluster_size,cluster_sum_dist,cluster_mean_dist,time
334,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,259,212.6441593835524,0.9041629053320689,813.3136601448059
335,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,416,354.94724613530946,0.9228724001334334,813.3136601448059
336,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,340,303.70786708924766,0.944565895186575,813.3136601448059
337,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,210,158.88862782528105,0.8672986024807583,813.3136601448059
338,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,368,310.1673060226944,0.9171563238142105,813.3136601448059
339,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,199,171.4247963251549,0.9272406788760065,813.3136601448059
340,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,158,135.58372169820169,0.9251212859393968,813.3136601448059
341,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,184,161.09772170914266,0.9350054904763314,813.3136601448059
342,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,258,219.9737701473775,0.9222491905682122,813.3136601448059
343,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,361,312.8550492067289,0.9299409450960756,813.3136601448059
344,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,263,225.10173271969234,0.9240148135804921,813.3136601448059
345,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,72,48.4786908010698,0.8143608287429613,813.3136601448059
346,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,223,199.50005397072647,0.9452505243465854,813.3136601448059
347,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,176,149.07392526089157,0.9191942657757705,813.3136601448059
348,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,351,325.3316679018943,0.9624578334047263,813.3136601448059
349,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,630,504.8678712204993,0.8933372058626338,813.3136601448059
350,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,258,217.99335548170157,0.9182719250355783,813.3136601448059
351,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,212,184.39864508006616,0.9316179955164461,813.3136601448059
352,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,286,235.12447856184622,0.9047965399272896,813.3136601448059
353,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,194,154.12210508997094,0.888467137829383,813.3136601448059
354,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,407,323.9124717372039,0.8902092354740158,813.3136601448059
355,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,453,386.43591092401095,0.9225107620598547,813.3136601448059
356,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,789,756.8619762301979,0.9793242009489517,813.3136601448059
357,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,297,258.12623959024927,0.9313751452263632,813.3136601448059
358,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,387,304.2088666521879,0.8846811227696136,813.3136601448059
359,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,242,175.89524408821762,0.8479827281985908,813.3136601448059
360,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,276,218.85229701206572,0.8881462001165278,813.3136601448059
361,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,266,232.30642419152764,0.9339054522030469,813.3136601448059
362,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,471,416.85368166636084,0.9399908534979007,813.3136601448059
363,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,285,224.53029420379903,0.8854417426002485,813.3136601448059
364,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,189,155.89858004698021,0.906676833942311,813.3136601448059
365,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,135,113.2674263958763,0.9148736744384354,813.3136601448059
366,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,99,77.47825759249979,0.8806671855204345,813.3136601448059
